-118.136851057731107
-118.076891057849181
-118.014432056606836
-117.976662056767736
-118.112076056736896
-118.703015055316598
-118.139126057190325
-118.229407056145263
-118.216282056747403
-118.199947055932341
-118.396123056000079
-118.066688056851589
-118.37856305556457
-117.970276057416243
-118.057972056953759
-118.361471056199008
-118.158599056099476
-117.880736056645176
-118.030684057045505
-118.351919356052534
-118.571824056592774
-118.626648255957477
-117.808196057384166
-118.387584056117575
-118.081607056178825
-117.858063057108126
-118.410141055944777
-118.156201056650275
-117.995753056502622
-118.361344055939782
-118.104831057023276
-118.257262756294892
-117.972332057349135
-117.855058057637962
-118.072521057033043
-118.081500056895123
-118.00970205652095
-118.41140505621749
-118.039430056916501
-117.749741057209192
-117.716480057386391
-118.514655056010568
-118.108475056975564
-118.197057057044788
-118.133304056177138
-117.949257057208214
-118.039145056555114
-118.023954356355347
-118.043895056471726
-117.961661056831332
-118.422917056251109
-118.218291057470793
-118.134097056503052
-118.112436590493814
-118.396026656229338
-118.13423345695098
-118.039355557179235
-118.257262756294892
-118.436330355520397
-118.195709056881498
-118.296605056266458
-118.046869056849815
-118.479531056116144
-118.324648056274143
-118.250264055923211
-118.468703056242219
-118.257262756294892
-118.361854055620341
-118.203503057087659
-118.501281055943451
-118.128749056300322
-118.051940757045543
-118.854715956435214
-117.88892105738374
-117.808251057073576
-117.89001905672832
-118.395109155766818
-118.099285057088238
-118.082003057020898
-118.073644056528593
-117.900791057837509
-118.546846056624972
-118.393799055964649
-118.357143056112122
-118.347829055695229
-118.043337057009992
-117.958733056399879
